line,time,score,numBroken,brokenInvariants,brokenSensors
=>304,276036000.000,0.000000,0,"[]","[]"
=>305,276042000.000,0.000000,0,"[]","[]"
=>306,276048000.000,0.000000,0,"[]","[]"
=>307,276054000.000,0.000000,0,"[]","[]"
=>308,276060000.000,0.000000,0,"[]","[]"
=>309,276066000.000,0.000000,0,"[]","[]"
=>310,276072000.000,0.000000,0,"[]","[]"
=>311,276078000.000,0.000000,0,"[]","[]"
=>312,276084000.000,0.000000,0,"[]","[]"
=>313,276090000.000,0.000000,0,"[]","[]"
=>314,276096000.000,0.000000,0,"[]","[]"
=>315,276102000.000,0.000000,0,"[]","[]"
=>316,276108000.000,0.000000,0,"[]","[]"
=>317,276114000.000,0.000000,0,"[]","[]"
=>318,276120000.000,0.000000,0,"[]","[]"
=>319,276126000.000,0.000000,0,"[]","[]"
=>320,276132000.000,0.000000,0,"[]","[]"
=>321,276138000.000,0.000000,0,"[]","[]"
=>322,276144000.000,0.000000,0,"[]","[]"
=>323,276150000.000,0.000000,0,"[]","[]"
=>324,276156000.000,0.000000,0,"[]","[]"
=>325,276162000.000,0.000000,0,"[]","[]"
=>326,276168000.000,0.000000,0,"[]","[]"
=>327,276174000.000,0.000000,0,"[]","[]"
=>328,276180000.000,0.000000,0,"[]","[]"
=>329,276186000.000,0.000000,0,"[]","[]"
=>330,276192000.000,0.000000,0,"[]","[]"
=>331,276198000.000,0.000000,0,"[]","[]"
=>332,276204000.000,0.000000,0,"[]","[]"
=>333,276210000.000,0.000000,0,"[]","[]"
=>334,276216000.000,0.000000,0,"[]","[]"
=>335,276222000.000,0.000000,0,"[]","[]"
=>336,276228000.000,0.000000,0,"[]","[]"
=>337,276234000.000,0.000000,0,"[]","[]"
=>338,276240000.000,0.000000,0,"[]","[]"
=>339,276246000.000,0.000000,0,"[]","[]"
=>340,276252000.000,0.000000,0,"[]","[]"
=>341,276258000.000,0.000000,0,"[]","[]"
=>342,276264000.000,0.000000,0,"[]","[]"
=>343,276270000.000,0.000000,0,"[]","[]"
=>344,276276000.000,0.000000,0,"[]","[]"
=>345,276282000.000,0.000000,0,"[]","[]"
=>346,276288000.000,0.000000,0,"[]","[]"
=>347,276294000.000,0.000000,0,"[]","[]"
=>348,276300000.000,0.000000,0,"[]","[]"
=>349,276306000.000,0.000000,0,"[]","[]"
=>350,276312000.000,0.000000,0,"[]","[]"
=>351,276318000.000,0.000000,0,"[]","[]"
=>352,276324000.000,0.000000,0,"[]","[]"
=>353,276330000.000,0.000000,0,"[]","[]"
=>354,276336000.000,0.000000,0,"[]","[]"
=>355,276342000.000,0.000000,0,"[]","[]"
=>356,276348000.000,0.000000,0,"[]","[]"
=>357,276354000.000,0.000000,0,"[]","[]"
=>358,276360000.000,0.000000,0,"[]","[]"
=>359,276366000.000,0.000000,0,"[]","[]"
=>360,276372000.000,0.000000,0,"[]","[]"
=>361,276378000.000,0.000000,0,"[]","[]"
=>362,276384000.000,0.000000,0,"[]","[]"
=>363,276390000.000,0.000000,0,"[]","[]"
=>364,276396000.000,0.000000,0,"[]","[]"
=>365,276402000.000,0.000000,0,"[]","[]"
=>366,276408000.000,0.000000,0,"[]","[]"
=>367,276414000.000,0.000000,0,"[]","[]"
=>368,276420000.000,0.000000,0,"[]","[]"
=>369,276426000.000,0.000000,0,"[]","[]"
=>370,276432000.000,0.000000,0,"[]","[]"
=>371,276438000.000,0.000000,0,"[]","[]"
=>372,276444000.000,0.000000,0,"[]","[]"
=>373,276450000.000,0.000000,0,"[]","[]"
=>374,276456000.000,0.000000,0,"[]","[]"
=>375,276462000.000,0.000000,0,"[]","[]"
=>376,276468000.000,0.000000,0,"[]","[]"
=>377,276474000.000,0.000000,0,"[]","[]"
=>378,276480000.000,0.000000,0,"[]","[]"
=>379,276486000.000,0.000000,0,"[]","[]"
=>380,276492000.000,0.000000,0,"[]","[]"
=>381,276498000.000,0.000000,0,"[]","[]"
=>382,276504000.000,0.000000,0,"[]","[]"
=>383,276510000.000,0.000000,0,"[]","[]"
=>384,276516000.000,0.000000,0,"[]","[]"
=>385,276522000.000,0.000000,0,"[]","[]"
=>386,276528000.000,0.000000,0,"[]","[]"
=>387,276534000.000,0.000000,0,"[]","[]"
=>388,276540000.000,0.000000,0,"[]","[]"
=>389,276546000.000,0.000000,0,"[]","[]"
=>390,276552000.000,0.000000,0,"[]","[]"
=>391,276558000.000,0.000000,0,"[]","[]"
=>392,276564000.000,0.000000,0,"[]","[]"
=>393,276570000.000,0.000000,0,"[]","[]"
=>394,276576000.000,0.000000,0,"[]","[]"
=>395,276582000.000,0.000000,0,"[]","[]"
=>396,276588000.000,0.000000,0,"[]","[]"
=>397,276594000.000,0.000000,0,"[]","[]"
=>398,276600000.000,0.000000,0,"[]","[]"
=>399,276606000.000,0.000000,0,"[]","[]"
=>400,276612000.000,0.000000,0,"[]","[]"
=>401,276618000.000,0.000000,0,"[]","[]"
=>402,276624000.000,0.000000,0,"[]","[]"
=>403,276630000.000,0.000000,0,"[]","[]"
=>404,276636000.000,0.000000,0,"[]","[]"
=>405,276642000.000,0.000000,0,"[]","[]"
