time,ALARM_PERIOD,ALARM_TOTAL,C01_MV,C01_PV,C01_SV,C02_MV,C02_PV,C02_SV,C03_MV,C03_PV,C03_SV,C04_MV,C04_PV,C04_SV,C05_MV,C05_PV,C05_SV,C06_MV,C06_PV,C06_SV,C07_MV,C07_PV,C07_SV,C08_MV,C08_PV,C08_SV,C09_MV,C09_PV,C09_SV,C10_MV,C10_PV,C10_SV,C11_MV,C11_PV,C11_SV,C12_MV,C12_PV,C12_SV,C13_MV,C13_PV,C13_SV,C14_MV,C14_PV,C14_SV,C15_MV,C15_PV,C15_SV,C16_MV,C16_PV,C16_SV,C17_MV,C17_PV,C17_SV,C18_MV,C18_PV,C18_SV,C19_MV,C19_PV,C19_SV,C20_MV,C20_PV,C20_SV,FI105_F,FI106_F,FI107_F,FI202_F,FI252_F,FI307_F,FI308_F,FI310_F,FI406_F,FIC101_MV,FIC101_PV,FIC101_SV,FIC102_MV,FIC102_PV,FIC102_SV,FIC103_MV,FIC103_PV,FIC103_SV,FIC201_MV,FIC201_PV,FIC201_SV,FIC251_MV,FIC251_PV,FIC251_SV,FIC301_MV,FIC301_PV,FIC301_SV,FIC302_MV,FIC302_PV,FIC302_SV,FIC303_MV,FIC303_PV,FIC303_SV,FIC304_MV,FIC304_PV,FIC304_SV,FIC305_MV,FIC305_PV,FIC305_SV,FIC306_MV,FIC306_PV,FIC306_SV,FIC401_MV,FIC401_PV,FIC401_SV,FIC402_MV,FIC402_PV,FIC402_SV,FIC403_MV,FIC403_PV,FIC403_SV,FIC404_MV,FIC404_PV,FIC404_SV,FIC405_MV,FIC405_PV,FIC405_SV,LIC101_MV,LIC101_PV,LIC101_SV,LIC102_MV,LIC102_PV,LIC102_SV,LIC201_MV,LIC201_PV,LIC201_SV,LIC251_MV,LIC251_PV,LIC251_SV,LIC301_MV,LIC301_PV,LIC301_SV,LIC401_MV,LIC401_PV,LIC401_SV,LIC402_MV,LIC402_PV,LIC402_SV,LIC402B_MV,LIC402B_PV,LIC402B_SV,LIC403_MV,LIC403_PV,LIC403_SV,MERIT_V01,MERIT_V02,MERIT_V06,MONITOR_Abnormal,OPERATE_PERIOD,OPERATE_TOTAL,PI106_P,PIC101_MV,PIC101_PV,PIC101_SV,PIC102_MV,PIC102_PV,PIC102_SV,PIC201_MV,PIC201_PV,PIC201_SV,PIC301_MV,PIC301_PV,PIC301_SV,PIC401_MV,PIC401_PV,PIC401_SV,QI101_Q,QI101_Qs,QI102_Q,QI102_Qs,QI103_Q,QI103_Qs,QI104_Q,QI104_Qs,QI105_Q,QI105_Qs,QI106_Q,QI106_Qs,QI301_Q,QI301_Qs,QI302_Q,QI302_Qs,QI401_Q,QI401_Qs,QI402_Q,QI402_Qs,QI403_Q,QI403_Qs,QI404_Q,QI404_Qs,QI405_Q,QI405_Qs,QIC101_MV,QIC101_PV,QIC101_SV,QIC102_MV,QIC102_PV,QIC102_SV,QIC103_MV,QIC103_PV,QIC103_SV,QIC104_MV,QIC104_PV,QIC104_SV,QIC105_MV,QIC105_PV,QIC105_SV,QIC401_MV,QIC401_PV,QIC401_SV,TI101_T,TI105_T,TI106_T,TIC102_MV,TIC102_PV,TIC102_SV,TIC103_MV,TIC103_PV,TIC103_SV,TIC104_MV,TIC104_PV,TIC104_SV,TIC201_MV,TIC201_PV,TIC201_SV,TIC202_MV,TIC202_PV,TIC202_SV,TIC301_MV,TIC301_PV,TIC301_SV,TIC302_MV,TIC302_PV,TIC302_SV,TIC401_MV,TIC401_PV,TIC401_SV,TIC402_MV,TIC402_PV,TIC402_SV
279186000,0.555555556,5906,52.84697599,0,0,24.72956138,0,0,77.4925728,0,0,0,0,0,49.68204493,0,0,52.02652764,0,0,28.84554769,0,0,45.86869936,0,0,41.08967441,0,0,69.69565816,0,0,71.11942471,0,0,100,0,0,100,0,0,77.35577064,0,0,69.08349939,0,0,72.33196339,0,0,68.90335539,0,0,74.84343451,0,0,0,0,0,0,0,0,25.99194657,25.50023365,21.17261717,21.93309502,10.21737093,0.10294838,21.2805257,12.24479684,0.90755587,52.9180126,0.984286078,0.99407638,24.73898819,7.572469157,7.57332062,77.49629722,1.420068228,1.420034779,52.01528015,7.747875917,7.746652039,28.86870697,2.664891506,2.664698096,45.88139149,2.597841026,2.6,41.08134698,51.5687029,51.65,69.75330013,6.592405595,6.559981085,71.0899608,4.493887053,4.493970817,100,11.78982444,11.77644612,100,9.425030077,9.407319056,77.2657509,7.474595193,7.484345094,69.03026119,3.998797196,3.99885119,72.33094059,25.29982592,25.3,68.82091635,7.115278854,7.115345811,0,0,0,33.27693144,60.18851916,60,19.81537352,60.60994944,60,52.0180291,50.12625935,50,28.86155234,50.49325817,50,71.09657076,50.44730517,50,68.83339439,50.81478961,50,72.33084967,50.6056113,50.60567629,69.04106325,50.60530819,50,78.34228626,50.54192489,50,1460.743029,-54.70430072,1493.759186,0,0,2,787.4594932,77.49091979,886.679763,885,30.50993325,297.5970508,301.0079367,91.60324293,619.6991269,620,69.75388898,892.7914488,892.8221065,32.75426751,124.0367271,124.1,7.480247663,7.477067642,0.391666667,0.402594407,21.36477778,21.61992074,58.27633333,58.3259651,10.85677778,10.99516747,4.914688236,4.90995574,26.645,26.61478314,0.499666667,0.494079143,9.933777778,10.21009467,3.547365556,3.569620968,3.923333333,3.924678103,452.4608889,454.3593323,452.4781111,454.365319,49.68275451,7.481051643,7.5,100,0.391666667,0.391666667,65.59609974,21.36477778,21.6,0,58.27633333,58.27633333,0,10.85677778,10.85677778,74.84349617,9.933777778,9.933777778,94.51181301,156.7113059,203.4564822,35.15829311,149.0932383,148.5,60.18799512,158.5952052,158.9,64.25273986,135.2281388,136,74.41197942,43.94670111,44.5,0,70.62551694,70.62539294,64.27548104,24.44046078,25,45.64263418,25.57750942,25,74.84348528,117.845874,117,49.50996183,48.32823494,49.13162683
279192000,1,5906,52.89091888,0,0,24.1670073,0,0,77.52258626,0,0,0,0,0,49.96418101,0,0,52.86672848,0,0,27.72731446,0,0,45.65758173,0,0,41.05563869,0,0,67.78603512,0,0,71.80151145,0,0,100,0,0,100,0,0,77.31634596,0,0,71.51113287,0,0,72.62520897,0,0,70.73013448,0,0,74.92959454,0,0,0,0,0,0,0,0,25.9308566,25.37049832,21.10337803,21.86073863,10.14429762,0.105534253,21.25739768,12.36479856,0.938327601,52.9398106,0.993144882,0.999720039,24.50409357,7.555251943,7.61503176,77.52600793,1.428132867,1.428197785,52.85499627,7.837307689,7.837183319,27.7104697,2.563959194,2.563921686,45.67226672,2.598525769,2.6,40.99790679,51.68222495,51.65,67.72931178,6.376775636,6.455500664,71.75904553,4.526950168,4.52697186,100,11.7745293,11.76063658,100,9.421773443,9.397071579,77.48730541,7.477898647,7.492848659,71.50175973,4.147744125,4.147760703,72.60487715,25.29512487,25.3,70.656279,7.309968831,7.310076058,0,0,0,32.97295971,60.13567969,60,20.90813155,59.37654683,60,52.86489943,50.56163668,50,27.69896297,50.68445958,50,71.76226555,50.46866295,50,70.66820272,51.18270455,50,72.60682067,51.54040839,51.54031291,71.52145277,51.54038387,50,79.09903577,50.43837192,50,1601.551443,86.10411305,1696.037003,0,0,2,785.7966531,77.5330969,884.5977961,885,32.11204524,295.7034477,294.8554129,91.51555433,620.1221735,620,67.79978217,892.2407518,892.231383,32.49148763,124.3610418,124.1,7.422077816,7.420861011,0.381875,0.414672315,21.282875,21.60595219,58.34775,58.25837683,10.959125,11.06797164,4.834481527,4.84144236,26.6305,26.66666857,0.503625,0.509954145,9.540875,10.40620892,3.42560125,4.07205707,3.92575,3.929280167,453.598375,455.2052811,453.782,455.1830138,50.03419154,7.4221361,7.5,100,0.381875,0.381875,64.54989496,21.282875,21.6,0,58.34775,58.34775,0,10.959125,10.959125,74.92901413,9.540875,9.540875,95.07049649,156.5698541,203.3692259,34.29904531,148.5332466,148.5,58.98192662,159.018355,158.9,63.83904618,136.5895362,136,74.56461446,44.51640115,44.5,0,70.64535825,70.64516777,63.98611145,24.89448375,25,47.88426059,25.27426209,25,74.92896519,117.2586442,117,48.59399529,48.74735478,48.73411443
279198000,0,5906,53.05910141,0,0,24.43846589,0,0,77.48220544,0,0,0,0,0,49.89407115,0,0,53.64297829,0,0,27.10742105,0,0,45.72967781,0,0,41.03265273,0,0,76.42173947,0,0,72.64958265,0,0,100,0,0,100,0,0,77.39595794,0,0,73.0986668,0,0,72.86211362,0,0,72.11287925,0,0,74.94067062,0,0,0,0,0,0,0,0,26.01655913,25.50752696,21.18537867,21.92449803,10.10231917,0.103310785,21.21861427,12.53597022,0.944790622,52.94345619,0.994499894,0.995641281,24.43393325,7.565409705,7.570893531,77.46453115,1.419569717,1.419536766,53.63548974,7.949610492,7.949518282,27.08191885,2.51204058,2.512034955,45.7681141,2.598031505,2.6,40.97372685,51.69301132,51.65,76.3620422,7.198930753,7.225017549,72.61492465,4.584508564,4.58436207,100,11.79937517,11.77716166,100,9.405495498,9.400605552,77.46046501,7.500598503,7.493974908,73.119144,4.242414992,4.24243453,72.86323894,25.30001138,25.3,72.07835006,7.464238903,7.464272413,0,0,0,32.89816912,60.03301869,60,19.74573978,60.55534976,60,53.64340149,50.41450204,50,27.07833596,50.21404089,50,72.62811702,50.56270534,50,72.08392438,50.74940183,50,72.86294615,50.70254931,50.70246196,73.12662382,50.70270462,50,79.30192314,50.06731532,50,1756.581129,241.1626722,1818.208246,0,0,2,787.4983839,77.46780927,886.7811845,885,30.6728467,298.9318322,296.3430598,91.69399821,619.9437292,620,76.39380033,892.6437478,892.6198371,32.20783376,124.236584,124.1,7.463847234,7.469687954,0.4405,0.403238582,22.046625,21.60322051,58.32475,58.32177799,10.917875,11.01100849,4.89861591,4.894009324,26.6365,26.61134203,0.495375,0.49491995,11.09275,10.63860348,3.86424625,4.50684153,3.924875,3.931123203,453.78625,460.8220781,453.65825,460.7922714,49.87727817,7.463823388,7.5,100,0.4405,0.4405,72.25718744,22.046625,21.6,0,58.32475,58.32475,0,10.917875,10.917875,74.94014036,11.09275,11.09275,94.33533859,156.5622711,203.4651706,34.64683998,148.5012682,148.5,59.24573136,159.0236471,158.9,63.97830957,135.885022,136,74.11720298,43.97074457,44.5,0,70.74493634,70.74484392,63.19636026,24.39417445,25,48.28303833,25.30552637,25,74.94008568,117.1064503,117,50.2112304,49.36638581,48.31058038
279204000,0.5,5906.75,52.99971354,0,0,24.27909493,0,0,77.49096225,0,0,0,0,0,49.9550941,0,0,53.76963819,0,0,27.71663207,0,0,45.88366737,0,0,41.05488101,0,0,75.26998457,0,0,73.56396647,0,0,100,0,0,100,0,0,77.10899936,0,0,72.50422707,0,0,72.63236769,0,0,72.62690934,0,0,74.90524964,0,0,0,0,0,0,0,0,25.91246914,25.40430847,21.08928984,21.90774209,10.1193206,0.105454246,21.26160992,12.60759451,0.938912852,52.98685601,0.999602813,0.999376402,24.21443689,7.599524876,7.61319809,77.49494463,1.427531992,1.427527747,53.75478685,7.972404018,7.970320313,27.71123576,2.535405625,2.535432871,45.8672746,2.601893756,2.6,41.05993081,51.56946445,51.65,75.63842781,7.085929303,7.113980819,73.50563445,4.636021735,4.636043313,100,11.81237373,11.79525936,100,9.431676696,9.434636052,77.35080214,7.46887789,7.492694205,72.50001595,4.216806502,4.219540759,72.65255877,25.30537398,25.3,72.57968442,7.491508554,7.491514549,0,0,0,33.14485959,59.87537065,60,20.92194026,59.45338206,60,53.75514162,50.0720709,50,27.71959036,49.56421962,50,73.51428784,50.63541553,50,72.58336136,50.41602188,50,72.65066538,49.60961213,49.62711041,72.51826496,49.60963837,50,78.97284735,49.72764449,50,1790.346384,274.8968621,1772.387562,0,0,2,785.9397954,77.49248063,885.2587227,885,31.99152982,295.8871573,293.5470145,91.41805139,620.1934903,620,75.69789316,892.3738984,892.3700597,32.33243992,123.8101602,124.1,7.457462753,7.444257455,0.416,0.412788281,21.911,21.6059901,58.323,58.34009311,11.017625,10.99482506,4.857234814,4.863447247,26.609875,26.64231007,0.50425,0.507133354,10.6195,10.86288389,4.24507125,4.815456247,3.930875,3.926021048,457.737625,466.2461178,457.963375,466.2341711,49.96207534,7.45618774,7.5,100,0.416,0.416,71.14477555,21.911,21.6,0,58.323,58.323,0,11.015,11.015,74.92782407,10.545,10.545,94.88769318,156.5719948,203.3679406,34.14302891,148.9807318,148.5,58.71060978,159.1543654,158.9,63.71902561,135.9917918,136,73.67271776,44.51299585,44.5,0,71.01670679,71.01671634,61.99241527,25.05788026,25,49.69634911,25.55508431,25,74.9277208,117.1939002,117,52.65448282,49.81894154,48.50252206
279210000,1,5907.666667,53.02860549,0,0,24.18359281,0,0,77.44034847,0,0,0,0,0,49.7595937,0,0,54.0287384,0,0,27.8365556,0,0,46.0758079,0,0,41.00594141,0,0,70.62027926,0,0,73.86744782,0,0,100,0,0,100,0,0,77.34143387,0,0,72.68108215,0,0,72.46885539,0,0,72.92340306,0,0,75.10280038,0,0,0,0,0,0,0,0,26.01369619,25.46985841,21.19826631,21.93478036,10.15326777,0.102703267,21.32656093,12.6808245,0.918209023,53.13971619,0.985178557,0.994654877,24.45241935,7.551122649,7.567587996,77.43508341,1.419014762,1.419006314,54.01371326,7.998189309,7.998172125,27.84898676,2.563090056,2.563088634,45.8360461,2.606878646,2.6,41.13171484,51.64969897,51.65,70.73832927,6.669486909,6.657370633,73.86998069,4.678123871,4.678115817,100,11.87540659,11.87868835,100,9.487145994,9.494250327,77.47589464,7.487455237,7.508124622,72.65767936,4.209562012,4.209560305,72.45905737,25.29868938,25.3,72.91004962,7.535291654,7.535290923,0,0,0,33.60642558,59.78147916,60,19.79085805,60.55275249,60,54.02111436,50.2156198,50,27.83829043,50.04836608,50,73.86950564,50.05150171,50,72.91218345,50.15525384,50,72.45898508,50.33420208,50.33422272,72.66272901,50.33418437,50,78.33348263,49.58178988,50,1757.585244,242.1300782,1749.966451,0,0,2,787.5460058,77.43468507,886.6984764,885,30.2732053,298.0787441,300.6169006,91.72888456,620.2958953,620,70.76357617,895.4402419,895.4113349,33.00786821,123.547161,124.1,7.509368289,7.505910681,0.427555556,0.402252512,21.451,21.59232037,58.30433333,58.3425156,11.06244444,10.99183705,4.94878821,4.94639422,26.63966667,26.57373903,0.499666667,0.49319903,11.13344444,11.15332336,4.603872222,5.489659728,3.929222222,3.919755633,463.6866667,467.6771837,464.0042222,467.6724718,49.71317332,7.509063671,7.5,100,0.427555556,0.427555556,66.57138878,21.451,21.6,0,58.30433333,58.30433333,0,11.06244444,11.06244444,75.08338578,11.13344444,11.13344444,95.25745472,156.3275592,203.4376701,34.63483812,147.8387642,148.5,60.03752922,158.6971086,158.9,64.19553669,135.7450525,136,74.03257927,45.00073587,44.5,0,70.22882784,70.2289955,63.41617646,25.66138013,25,49.64475,24.7558732,25,75.08317951,116.2890635,117,53.15953474,48.87259686,49.51834689
279216000,1,5908,52.93570084,0,0,24.33473604,0,0,77.42916616,0,0,0,0,0,49.70206425,0,0,54.34359612,0,0,27.40028876,0,0,45.79566806,0,0,41.01102498,0,0,71.72769485,0,0,73.14900893,0,0,100,0,0,100,0,0,77.33737591,0,0,73.59574814,0,0,72.65447806,0,0,73.55684028,0,0,75.21216019,0,0,0,0,0,0,0,0,25.9181705,25.32127051,21.11048892,21.87872573,10.22833068,0.103909315,21.29573717,12.70610501,0.909203873,52.93665591,0.999978955,0.993840302,24.02268982,7.628805016,7.592315794,77.42791865,1.423780864,1.42383662,54.34102894,8.059906613,8.062366948,27.40853927,2.537644717,2.537625952,45.84994867,2.601738939,2.6,41.14970858,51.48267628,51.65,71.50281573,6.759704179,6.763135451,73.19900447,4.647825211,4.647738212,100,11.80534048,11.81171074,100,9.475712159,9.48236437,77.30909875,7.520695158,7.520381767,73.58634616,4.277175108,4.277574502,72.64019875,25.2967205,25.3,73.52985817,7.61673867,7.61680155,0,0,0,34.00211612,59.81244954,60,20.62769838,59.57416082,60,54.34107304,50.13691186,50,27.4053891,50.19584772,50,73.1889928,49.45849364,50,73.53433642,50.44328883,50,72.642725,50.3986,50.39876526,73.58967216,50.39906693,50,77.85850116,49.71836039,50,1794.467427,279.0356853,1833.551816,0,0,2,786.2982617,77.43170097,885.5289964,885,31.6388482,296.2432889,295.525736,91.40449512,619.9574835,620,71.55088535,894.0493307,894.0715591,33.28008735,124.2120365,124.1,7.506039054,7.502807684,0.416,0.409176259,21.563,21.57971963,58.251,58.30155699,11.274,11.02731737,4.91499896,4.918035203,26.605,26.60231403,0.505,0.502246605,11.073,11.56263696,5.00573,7.077515731,3.923,3.922272941,466.892,466.8225952,466.95,466.8320647,49.71664151,7.505910111,7.5,100,0.416,0.416,67.63076868,21.563,21.6,0,58.251,58.251,0,11.274,11.274,75.2077587,11.073,11.073,95.40659379,156.5842567,203.3346614,34.28911433,149.1624509,148.5,59.10145254,158.9978681,158.9,64.50383839,135.6601934,136,74.90567464,44.94965042,44.5,0,71.10276496,71.10264024,65.2880681,25.54697179,25,50.46341869,25.63801946,25,75.20737788,115.7209854,117,50.03190816,48.17578292,49.91824024
279222000,0.444444444,5908.111111,52.99438038,0,0,24.36757568,0,0,77.44474868,0,0,0,0,0,49.71395176,0,0,54.12370266,0,0,27.45868846,0,0,45.98373808,0,0,41.04863943,0,0,74.47787516,0,0,72.1079528,0,0,100,0,0,100,0,0,77.80886514,0,0,73.38133912,0,0,72.87569144,0,0,72.87872634,0,0,75.43934792,0,0,0,0,0,0,0,0,25.9543066,25.48072906,21.12349525,21.9033419,10.25468105,0.104949583,21.20931151,12.63513675,0.907042999,52.94130137,0.998112515,0.993859177,24.37772174,7.592407706,7.58909183,77.43920236,1.423020344,1.422980512,54.13991222,8.057720869,8.057510749,27.44957914,2.527854872,2.527861355,45.77640629,2.607503796,2.6,41.20051527,51.50783454,51.65,74.35326169,7.036291696,7.021389546,72.15433573,4.578816274,4.578758485,100,11.80387737,11.79659314,100,9.429213292,9.396847389,77.58471459,7.564545618,7.543640434,73.39338253,4.265855633,4.265855969,72.87379536,25.29940818,25.3,72.94944464,7.599280025,7.599309013,0,0,0,34.10482293,59.9495539,60,20.18059562,60.16289368,60,54.13385274,49.80467226,50,27.45202979,49.90499979,50,72.14363211,49.35241467,50,72.93886364,49.37495678,50,72.87407756,49.80698517,49.8070076,73.39111733,49.80698517,50,77.75933348,49.98642561,50,1826.310772,310.8503121,1824.424436,0,0,2,786.3644266,77.45134694,884.7198073,885,30.98887877,298.5358084,297.2557255,91.47783546,619.6540706,620,74.33931722,892.8133231,892.8021346,32.85289114,124.4595098,124.1,7.490371928,7.512098146,0.439333333,0.408618733,21.81322222,21.58032165,58.30022222,58.32078496,10.94533333,10.94952459,4.921594837,4.919097524,26.60344444,26.59476874,0.495555556,0.501699229,12.03277778,11.58326167,6.050945556,8.10217476,3.918777778,3.932460995,467.8866667,467.4557857,467.8782222,467.4451638,49.79810186,7.49040403,7.5,100,0.439333333,0.439333333,70.21726768,21.81322222,21.6,0,58.30022222,58.30022222,0,10.94533333,10.94533333,75.43782761,12.03277778,12.03277778,94.97250015,156.6655764,203.2937672,34.578259,147.9716728,148.5,59.63283428,158.8491657,158.9,64.52954885,135.9999914,136,75.07209382,44.54122541,44.5,0,70.15263195,70.15275412,65.95192454,25.07295361,25,50.31191177,24.55342602,25,75.43766125,114.7450974,117,48.28208728,48.96363855,49.27516773
279228000,0,5909,52.93310183,0,0,24.45844578,0,0,77.46383587,0,0,0,0,0,49.70586509,0,0,53.51044875,0,0,28.08093361,0,0,45.82171434,0,0,41.09213171,0,0,71.69486754,0,0,70.88524292,0,0,100,0,0,100,0,0,77.75578955,0,0,72.92673684,0,0,72.88629589,0,0,70.57614261,0,0,75.39222147,0,0,0,0,0,0,0,0,25.87961484,25.31462207,21.04774619,21.85813724,10.25743009,0.104890677,21.28918385,12.48583893,0.908288965,52.9261714,0.997888356,0.994053174,24.36286544,7.626326031,7.617723321,77.46283087,1.428226795,1.428166486,53.51145851,7.986796702,7.987674956,28.09935529,2.584950601,2.584972923,45.90001778,2.597693191,2.6,41.04585767,51.71207893,51.65,71.93997509,6.790161822,6.772766847,70.91405298,4.503041469,4.503094103,100,11.75738587,11.74818465,100,9.39923038,9.390445407,77.82702478,7.540530341,7.539477267,72.92502829,4.234297287,4.234400162,72.88709243,25.30039587,25.3,70.69255449,7.368236479,7.368075109,0,0,0,34.00407898,60.04945931,60,20.88632033,59.68646801,60,53.53055004,49.55043513,50,28.05528383,49.47571103,50,70.92492243,49.22026668,50,70.67342853,48.45758869,50,72.886931,49.71636805,49.71730508,73.01281578,49.71374046,50,78.12104787,50.29197012,50,1793.688981,278.2235632,1762.340327,0,0,2,785.3846533,77.45893534,884.8282997,885,31.69506929,295.8935363,295.8262416,91.24923333,619.8124375,620,71.85633985,891.0734439,891.0922555,32.36270077,124.4643675,124.1,7.503777117,7.505527321,0.446625,0.413576222,21.5285,21.57126882,58.2965,58.26152511,10.814875,11.03794714,4.916548429,4.921713348,26.5865,26.59414434,0.500625,0.508183584,12.456625,11.14393487,7.8522475,7.29646405,3.926125,3.935326442,466.39875,469.0211244,466.428875,469.0260005,49.70943255,7.507847743,7.5,100,0.446625,0.446625,67.42160227,21.5285,21.6,0,58.2965,58.2965,0,10.814875,10.814875,75.39355021,12.456625,12.456625,94.2954929,156.6845534,203.1948118,34.85948064,148.2255828,148.5,59.40207915,158.8838361,158.9,64.48089274,135.6265014,136,74.83320696,43.97724794,44.5,0,69.81183722,69.81135211,65.65577106,24.62811782,25,49.07029618,24.50472809,25,75.39367316,115.4322564,117,48.23403486,48.81034176,48.53979933
279234000,1,5909.888889,52.89984429,0,0,24.0377655,0,0,77.4127882,0,0,0,0,0,49.48595392,0,0,52.80435814,0,0,29.33091374,0,0,45.93870847,0,0,41.02770663,0,0,68.90956016,0,0,70.44697622,0,0,100,0,0,100,0,0,77.51068333,0,0,73.13489609,0,0,72.64253065,0,0,68.29161354,0,0,75.11717596,0,0,0,0,0,0,0,0,25.97570362,25.44732277,21.11319468,21.81504886,10.2524665,0.1030972,21.1236353,12.34871195,0.922486099,52.86783676,0.993088592,0.988722064,24.33791637,7.608247839,7.587830842,77.40599146,1.42281191,1.422842556,52.79774856,7.878023818,7.87768472,29.33893364,2.690757308,2.690792426,45.98242186,2.595714257,2.6,41.052527,51.55615646,51.65,69.10733303,6.538613147,6.507126659,70.43666189,4.472229632,4.472230047,100,11.8312215,11.84907158,100,9.458399707,9.467593507,77.69530228,7.520581303,7.512274453,73.00387164,4.222900988,4.222921799,72.66258863,25.30469892,25.3,68.37482367,7.110540758,7.110467128,0,0,0,33.69606388,60.15239863,60,20.05739865,60.36823502,60,52.79165597,49.65401144,50,29.35340445,49.33854743,50,70.43238615,49.71666027,50,68.3617454,48.5493383,50,72.66033184,50.47983241,50.48000037,73.01135644,50.47983599,50,78.81151379,50.46481567,50,1719.628703,204.1562238,1693.441061,0,0,2,786.4735731,77.40199741,886.6802174,885,31.37291328,296.2438499,295.2215074,91.50202437,620.3580369,620,69.08756199,893.8619461,893.8557423,32.19920298,123.9336027,124.1,7.551650416,7.522470841,0.423666667,0.40678469,21.30566667,21.52805361,58.30522222,58.24291951,10.85944444,10.98321827,4.95900621,4.957846411,26.60622222,26.55654902,0.505,0.500033113,11.69533333,10.47451262,7.999204444,5.506298308,3.934111111,3.932392304,468.5411111,467.4404831,468.6133333,467.4473687,49.44384512,7.553818874,7.5,100,0.423666667,0.423666667,65.06653696,21.30566667,21.6,0,58.30522222,58.30522222,0,10.85944444,10.85944444,75.12008397,11.69533333,11.69533333,95.03685081,156.6408578,203.2293039,35.16278462,148.4075576,148.5,59.03106034,159.0413429,158.9,64.9870972,135.6860593,136,74.85914758,44.83137605,44.5,0,70.07226964,70.07234125,66.17815048,25.45142156,25,47.83262939,24.75070189,25,75.1204591,117.2034395,117,51.36207743,50.03472284,48.30155428
279240000,1,5910,52.84615382,0,0,24.12663013,0,0,77.36750286,0,0,0,0,0,49.33636909,0,0,52.22597774,0,0,31.16908938,0,0,46.04683025,0,0,41.23818865,0,0,68.31268154,0,0,69.64974201,0,0,100,0,0,100,0,0,77.66777695,0,0,73.25547446,0,0,72.52574849,0,0,67.56349606,0,0,75.04436431,0,0,0,0,0,0,0,0,25.9518578,25.37906288,21.11926505,21.75643821,10.19936669,0.102922478,21.16643802,12.24334195,0.939032795,52.81964416,0.99287223,0.987948948,23.93195535,7.654289156,7.584037885,77.37776508,1.422015829,1.422002669,52.28828758,7.815613492,7.81610754,31.05094072,2.822283542,2.822345896,46.12586299,2.594274988,2.6,41.09349164,51.66246609,51.65,68.0086806,6.450637144,6.462480847,69.66669878,4.431436938,4.431441963,100,11.82011129,11.80359865,100,9.446961718,9.448044494,77.41012846,7.532109617,7.504769859,73.28549163,4.234360088,4.233853092,72.50976865,25.29616893,25.3,67.55668813,7.015695094,7.015710968,0,0,0,33.28037904,60.19780257,60,20.2824231,59.81430219,60,52.24496124,49.55845347,50,31.09536012,48.57794108,50,69.67491619,49.447595,50,67.55758813,49.68179614,50,72.51087835,49.769496,49.76911286,73.27949038,49.769496,50,79.38326165,50.32890034,50,1673.128769,157.6814393,1619.437417,0,0,2,786.3769886,77.38773599,885.9273079,885,31.52833618,295.8534201,296.2808989,91.54533119,620.6914073,620,68.02181154,893.3827063,893.365026,32.831528,123.5414687,124.1,7.564761738,7.518460887,0.424375,0.407185962,21.302,21.51667727,58.238,58.18679499,11.0575,11.09841269,4.947894756,4.947267961,26.566375,26.56035587,0.504125,0.500758027,11.171,10.13488026,6.61921875,4.400554616,3.934125,3.923557845,468.34625,462.7422836,468.19275,462.7808405,49.38343077,7.555503179,7.5,100,0.424375,0.424375,64.80698429,21.302,21.6,0,58.238,58.238,0,11.0575,11.0575,75.04620237,11.171,11.171,94.88998256,156.7119432,203.2207747,35.06531473,148.8791275,148.5,58.84171975,159.0824932,158.9,65.29788654,136.1115483,136,75.36490258,44.68191042,44.5,0,70.53260856,70.53226156,67.48466687,25.29613779,25,47.61024041,25.23585424,25,75.04647212,117.5314158,117,51.79261152,48.65942918,49.25375048
